ClassName,Changes,TotalCommits,Insertions,Deletions
IMockitoConfiguration,18,1816,143,98
MockitoConfiguration,9,2213,85,113
MockitoProperties,4,2198,6,17
ReturnValues,8,2213,25,34
CoolMatchers,2,2613,0,285
CrazyMatchers,10,2611,336,1273
CustomMatcher,4,2369,41,63
Decamelizer,3,2252,2,43
DefaultMockitoConfiguration,8,1851,22,36
EmptyValuesProvider,2,2227,0,19
CommonStackTraceRemover,4,2433,11,46
ConditionalStackTraceFilter,2,1728,0,22
HasStackTrace,3,2433,5,18
HasStackTraceThrowableWrapper,2,2433,0,22
MockitoAssertionError,8,2433,9,17
MockitoException,9,2433,29,7
MockitoSerializationIssue,2,778,1,1
StackTraceFilter,16,2433,51,85
ActualArgumentsAreDifferent,2,2255,0,16
BecauseThisMethodWasNotStubbed,2,1867,0,16
FirstUndesiredInvocation,6,2492,7,19
ShouldBeInvokedAfter,3,2404,4,16
TooLittleInvocations,6,2493,7,19
UndesiredInvocation,6,2493,7,19
WantedAnywhereAfterFollowingInteraction,3,2341,4,17
WantedDiffersFromActual,6,2493,7,19
CommonStackTraceRemover,2,2500,0,28
Discrepancy,8,1764,37,49
Exceptions,25,2572,273,285
HasFilterableStackTrace,4,2601,5,16
HasStackTrace,2,2502,0,13
InvalidUseOfMatchersException,8,2622,20,25
MissingMethodInvocationException,6,2609,11,19
CannotStubVoidMethodWithReturnValue,1,423,0,0
CannotVerifyStubOnlyMock,1,840,0,0
FriendlyReminderException,2,1134,1,0
InvalidUseOfMatchersException,10,2488,23,21
MissingMethodInvocationException,4,2488,3,2
MockitoConfigurationException,5,1850,24,20
NotAMockException,5,2488,5,4
NullInsteadOfMockException,2,2155,1,0
UnfinishedStubbingException,4,2488,3,2
UnfinishedVerificationException,4,2488,3,2
WrongTypeOfReturnValue,5,1990,21,17
MockitoAssertionError,7,2602,35,68
MockitoException,6,2602,18,28
MockitoStackTraceFilter,7,2601,9,41
MockitoStackTraceMerger,2,2502,0,54
MockVerificationAssertionError,3,2637,4,20
NotAMockException,4,2637,9,17
NumberOfInvocationsAssertionError,9,2637,30,38
NumberOfInvocationsError,4,2543,6,20
CommonStackTraceRemover,5,2490,9,38
HasStackTrace,3,2490,1,14
HasStackTraceThrowableWrapper,3,2452,4,22
MockitoAssertionError,4,2490,2,39
MockitoException,4,2490,2,28
StackTraceFilter,4,2490,3,36
Pluralizer,8,1764,33,29
PrintableInvocation,8,2272,25,17
Printable,5,2333,5,11
Reporter,168,2454,1673,994
StackTraceFilter,2,2500,0,32
LastClassIsCglibEnchantedFilter,2,2602,0,11
LastClassIsMockitoFilter,2,2602,0,12
StackTraceCleaner,2,886,0,3
StackTraceFilter,2,2602,0,7
StrictVerificationError,6,2579,10,20
StringJoiner,5,2488,6,19
Strings,2,2499,0,13
TooLittleActualInvocationsError,3,2491,2,12
TooManyActualInvocationsError,3,2492,2,12
UndesiredInvocation,2,2497,0,10
UnfinishedStubbingException,5,2637,13,18
UnfinishedVerificationException,6,2608,11,22
ArgumentsAreDifferentEclipseReady,2,2175,0,37
ArgumentsAreDifferentException,2,2277,0,16
ArgumentsAreDifferent,5,2245,12,5
VerificationAssertionError,4,2602,6,27
VerificationError,5,2544,10,24
InvocationDiffersFromActual,2,2406,0,16
ArgumentsAreDifferent,11,2037,17,18
ArgumentsAreDifferentJUnitStyle,2,2044,0,42
JUnitTool,11,2044,53,65
