ClassName,Changes,TotalCommits,Insertions,Deletions
MoreEmptyReturnValuesTest,6,1777,0,28
ExperimentalMockitoJUnitRunnerPMTest,6,1785,0,469
ExperimentalMockitoJUnitRunnerPM,6,1785,0,188
VerificationModeTest,8,2383,0,34
ConfigurationTest,7,2095,0,22
Configuration,7,2095,0,56
FriendlyReturnValues,7,2098,0,31
InvocationsMarker,8,2400,0,37
ArgumentsProcessor,3,902,7,2
StringJoiner,8,2415,6,14
TooLittleActualInvocationsError,8,2418,0,22
CleaningUpPotentialStubbingTest,6,1814,5,8
TooManyActualInvocationsError,8,2419,0,22
FindingRedundantInvocationsInOrderTest,4,1210,70,2
MockitoNamingPolicy,6,1816,6,2
MultipleInOrdersTest,4,1211,4,0
MatchersMixedWithRawArgumentsTest,7,2120,3,44
UndesiredInvocation,8,2424,0,22
ContainsExtraTypeInformation,5,1516,7,1
WantedDiffersFromActual,8,2426,0,22
MockitoProperties,7,2125,0,30
HasStackTrace,8,2429,0,39
SmartNullPointerException,6,1826,5,5
PrintingVerboseTypesWithArgumentsTest,5,1523,41,2
NewMockito,4,1230,4,0
SpyAnnotationInitializedInBaseClassTest,4,1237,4,0
Assertor,7,2167,0,6
Sets,3,930,15,0
HashCodeAndEqualsSafeSet,3,930,6,2
HashCodeAndEqualsMockWrapper,3,930,5,1
ReturnsMoreEmptyValuesTest,5,1551,4,29
CaptorAnnotationProcessor,3,934,5,1
MockitoAnnotationsMockAnnotationProcessor,3,934,6,3
InitializeChildTestWhenParentHasListenerTest,3,936,1,0
InjectMock,4,1249,0,55
CaptorAnnotationUnhappyPathTest,4,1252,1,39
CaptorAnnotationBasicTest,4,1252,1,103
AtMostXVerificationTest,6,1884,67,55
OverloadingPuzzleTest,7,2201,9,53
VerboseMockitoRunnerTest,4,1259,12,9
SimpleMockitoLoggerTest,4,1264,4,0
DeepStubsWronglyReportsSerializationProblemsTest,1,317,0,0
ObjenesisClassInstantiator,8,2542,0,24
ShallowCopyToolTest,5,1593,0,40
MockingProgressListener,4,1276,4,0
Calls,3,957,1,1
ReturnsFirstArgument,3,957,0,37
Filters,4,1279,4,0
ThreadSafeMockingProgressTest,4,1280,4,0
DeprecatedStubbingTest,6,1945,11,15
ClassToBeMocked,3,979,5,1
InjectionOfInlinedMockDeclarationTest,3,981,28,5
PlaygroundWithDemoOfUnclonedParametersProblemTest,4,1315,10,7
Foo,4,1319,4,0
StrictlyMissingInvocationVerifier,7,2328,0,49
StrictlyNumberOfInvocationsVerifier,7,2328,0,68
ReturningMockValuesTest,5,1670,0,15
StateMaster,6,2026,10,4
VerificationAfterDelay,2,677,11,8
ThreadsShareGenerouslyStubbedMockTest,6,2037,11,10
ThreadsStubSharedMockTest,6,2037,8,6
VerificationExcludingStubsTest,3,1024,1,57
SyncingPrinterTest,6,2055,0,65
SyncingPrinter,6,2056,0,37
SpyingOnInterfacesTest,4,1378,3,4
ParameterizedConstructorInstantiatorTest,3,1037,6,1
MockInjectionStrategy,3,1037,23,2
ExceptionsTest,7,2420,0,12
SerializableMockitoMethod,4,1384,0,80
AnswerFactory,6,2076,0,30
MockAccessTest,3,1043,4,0
ObjectsSerializationTest,4,1392,6,12
ParentClassNotPublicTest,1,349,0,0
CannotStubVoidMethodWithReturnValue,1,350,0,0
MockitoLimitations,1,351,0,0
MockitoSerializationIssue,2,705,1,1
TestMethodsFinder,4,1410,4,0
NumberOfInvocationsError,7,2470,0,34
NiceMessagesOnStrictOrderErrorsTest,7,2471,0,194
TimeoutWithAtMostShouldBeDisabledTest,3,1061,0,32
InvocationChunkTest,7,2487,0,56
OnlyVerificationTest,4,1422,23,1
InvocationChunk,7,2492,0,78
DeepStubGenericTypesIssueTest,3,1072,0,29
MockitoMock,2,716,0,9
SerializeMockToFile,2,718,5,0
DeserializeMockFromFile,2,718,5,0
AtLeastMarksAllInvocationsVerified,4,1437,4,0
AtLeastTest,4,1437,10,5
MockitoStackTraceFilter,7,2528,0,32
InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest,3,1088,4,0
MockAwareInvocationHandler,7,2542,0,18
IArgumentMatcher,7,2542,0,35
SimpleSerializationUtil,2,728,4,0
ObjectBox,4,1458,4,0
DummyParentClassForTests,4,1463,4,0
DummyClassForTests,4,1463,4,0
Whitebox,4,1463,2,2
MockitoSyntaxExperiments,7,2564,0,137
MockitoRunnerBreaksWhenNoTestMethodsTest,4,1466,26,5
NPEOnAnyClassMatcherAutounboxTest,3,1114,3,0
EqualsBuilder,6,2253,26,63
FailingOnPurposeBecauseIncorrectAnnotationUsage,2,757,2,1
BasicVerificationMode,5,1898,0,25
PrintingFriendlyInvocation,4,1522,0,11
VarargCapturingMatcher,2,761,1,1
EqWithIntsDoesntCopeWithLongsTest,4,1534,0,38
PrintingFriendlyInocation,4,1534,0,22
RegisteredInvocationsAll,2,772,0,60
RegisteredInvocationsStubOnly,2,772,0,51
RegisteredInvocationsAllTest,2,772,0,34
JUnitRunnerTestCase,5,1943,0,54
BasicStrictVerificationTest,6,2337,0,259
ActualInvocationsFinder,6,2337,0,82
VerificationAwareInvocation,3,1174,3,3
DelegatingMethodTest,1,393,0,0
CaptorAnnotationAutoboxingTest,3,1183,9,0
CreationValidatorTest,4,1580,0,52
CreationValidator,4,1580,0,26
ShallowCopyTool,4,1593,0,25
JUnit44RunnerImpl,4,1604,8,2
VerifyingWithAnExtraCallToADifferentMockTest,3,1203,6,0
EqualsWithDeltaTest,2,805,8,0
FirstUndesiredInvocation,6,2419,0,12
ReturnsVoid,5,2016,0,24
TooLittleInvocations,6,2420,0,12
Issue353InjectionMightNotHappenInCertainConfigurationTest,2,808,3,2
PackageProtected,5,2029,5,1
StackTraceCleaner,2,813,0,3
ThreadReuseTest,4,1633,0,53
GenericMatchersTest,5,2043,6,5
FieldReaderTest,3,1231,4,4
RealReturnValues,4,1642,0,22
NullResultGuardian,2,825,4,0
MockHandlerFactoryTest,2,825,4,0
DontThrow,5,2071,0,6
AnswerFactoryTest,5,2076,0,49
CapturingMatchersTest,5,2085,0,21
ConfigurationAccess,4,1675,4,0
StrictVerifier,6,2524,0,84
SimpleMockitoLogger,3,1264,4,4
GreaterOrEqual,6,2542,7,2
MethodSelector,6,2542,0,13
LessOrEqual,6,2542,7,2
GreaterThan,6,2542,7,2
CompareEqual,6,2542,7,2
LessThan,6,2542,7,2
BaseReturnValues,5,2121,0,23
NewMatchersTest,4,1700,24,24
ToTypeMappings,6,2564,0,139
MockitoExploitsTest,6,2564,0,101
DeepMockingTest,3,1282,0,149
MockNameTest,6,2564,0,59
ReturnsDeepMocks,3,1282,0,41
MockNameImplTest,2,866,4,4
CloningParameterTest,3,1306,2,1
Decamelizer,5,2179,1,41
SmartMock,4,1748,4,0
TraceBuilder,5,2188,28,10
InvocationImplTest,2,876,14,0
IdentityAnswers,2,880,0,34
IdentityAnswersTest,2,880,0,75
CommonStackTraceRemoverTest,5,2207,0,41
MockitoConfigurationException,4,1777,4,0
DebuggingTestCasesTest,3,1336,0,36
CollectingDebugDataTest,4,1788,0,64
WarningAboutStubsNotUsedTest,4,1793,0,64
EqualsBuilderTest,5,2253,3,22
Printable,5,2260,0,6
SequenceNumber,4,1823,4,0
FinalHashCodeAndEqualsRaiseNPEInInitMocksTest,2,930,4,0
HashCodeAndEqualsSafeSetTest,2,930,4,0
ReturnsDelegate,2,931,0,56
FieldsTest,2,931,4,0
MockitoMethodTest,3,1399,0,28
FieldAnnotationProcessor,2,934,4,0
ActualInvocationsFinderTest,5,2337,0,82
RelaxedStrictVerificationTest,5,2337,0,197
FailingBecauseIncorrectAnnotationUsage,2,936,0,20
EnsureMocksAreInitializedBeforeBeforeClassMethodTest,2,936,1,1
CaptorAnnotatedFieldShouldBeClearedTest,2,936,2,3
FailingBecauseWrongStubbingSyntaxInConfigurationMethod,2,936,0,34
TestNGShouldFailWhenMockitoListenerFailsTest,2,936,3,3
FailingBecauseIncorrectStubbingSyntax,2,936,0,30
MockFieldsShouldBeResetBetweenTestMethodsTest,2,936,8,0
DummyTestNgListener,2,941,0,3
DummyTestNgListenerTest,2,941,0,3
InOrderVerificationModeWrapper,4,1884,0,26
AtMostXVerificationMode,4,1884,0,40
InOrderVerificationMode,4,1898,0,25
HasStackTraceThrowableWrapper,5,2379,0,40
ReturnsFirstArgumentTest,2,957,0,62
WrongTypeOfReturnValue,4,1917,4,0
AIOOBExceptionWithAtLeastTest,3,1439,3,2
OngoingVerifyingMode,5,2403,0,126
OrderOfInvocationsVerifier,5,2404,0,104
InjectMocksScanner,2,970,4,0
TestArgumentCaptorTest,3,1455,0,21
ActualInvocationHasNullArgumentNPEBugTest,3,1472,2,0
NPEWithIsAClassMatcherTest,3,1473,0,44
ChildWithSameParentFieldInjectionTest,2,983,4,0
MockitoJUnit4Runner,4,1970,0,56
ListenersLostOnResetMockTest,2,988,4,0
SpyStubbingMisuseTest,2,989,4,0
MockitoErrorTest,5,2474,0,23
IOngoingStubbing,3,1499,4,4
CustomizedAnnotationForSmartMockTest,3,1503,4,4
ShouldNotTryToInjectInFinalOrStaticFieldsTest,2,1002,5,0
InvocationListener,2,1005,1,1
CanDescribeVerbosely,3,1519,0,7
MockitoExperimental,5,2535,0,47
MockingPackageProtectedTest,4,2029,4,2
WasInvokedMatcher,5,2542,0,36
ToTypeMappingsTest,5,2544,0,34
CanPrintArgumentVerbosely,3,1531,0,7
CompareToTest,5,2552,0,154
NameTest,5,2552,0,148
PrintSettingsTest,3,1532,0,30
UsageTest,5,2564,0,655
UsageStrictMockTest,5,2564,0,636
AccessibilityChangerTest,2,1031,5,0
StubbingConsecutiveAnswersTest,3,1550,2,1
SpyOnInjectedFieldsHandler,2,1035,5,0
ConstructorInjectionTest,2,1036,5,0
SimpleArgumentResolverTest,2,1036,5,0
Checks,2,1037,5,0
BridgeMethodsHitAgainTest,2,1046,1,0
ConfiguringSelectedMocksToReturnFakesTest,4,2121,0,38
ConfiguringDefaultReturnValuesUsingBaseClassTest,4,2121,0,25
FriendlyReminderException,2,1061,1,0
DeprecatedMockAnnotationTest,2,1069,5,0
MockitoJUnit44RunnerImpl,3,1607,0,34
ArgumentMatchingWithFancyAssertionsTest,3,1633,0,66
Injecter,2,1089,0,14
ExplicitFrameworkValidationTest,3,1638,5,4
ShouldAllowInlineMockCreationTest,2,1095,1,0
NeverWantedButInvoked,4,2216,7,2
SpyShouldHaveNiceNameTest,2,1117,1,0
NPEWhenMockingThrowablesTest,3,1681,1,1
VerificationInOrderFailure,3,1687,1,4
StubbingSpiesDoesNotYieldNPETest,3,1699,4,4
CustomMatcher,4,2296,0,22
InheritedGenericsPolimorphicCallTest,2,1155,1,0
ShouldOnlyModeAllowCapturingArgumentsTest,2,1161,1,0
StrictlyNumberOfInvocationsVerifierTest,4,2323,0,58
ShouldNotDeadlockAnswerExecution,2,1164,0,111
TooManyActualInvocations,4,2333,3,2
WantedButNotInvoked,4,2333,11,0
TooLittleActualInvocations,4,2333,3,2
ObjectsChunk,4,2337,0,29
MockAwareInterceptor,4,2347,0,18
MockitoLoggerStub,3,1781,0,21
WarningAboutStubCalledWithDifferentArgsTest,3,1792,0,64
DebuggingHelper,3,1793,0,44
WarningAboutUnstubbedMethodsInvokedTest,3,1793,0,43
FluentVerificationMode,2,1196,0,27
OngoingVerifyingModeTest,4,2403,0,68
MockitoStateImpl,4,2409,0,150
ThreadSafeMockitoState,4,2409,0,119
MockitoStateImplTest,4,2409,0,85
StubbingWithExtraAnswersTest,2,1207,1,0
ThreadVerifiesContinuoslyInteractingMockTest,3,1818,2,1
StubbedInvocation,4,2442,0,20
AbstractAwareMethod,1,616,0,0
TimesTest,3,1856,2,11
InvalidUsageExceptionsTest,4,2482,0,55
NiceMessagesOnRuntimeExceptions,4,2499,0,30
StubbingSpiesTest,3,1880,0,43
MockInjectionUsingConstructorIssue421Test,1,629,0,0
HasFilterableStackTrace,4,2528,0,11
VerificationAssertionError,4,2529,0,21
MockitoControlTest,4,2536,0,36
LogicalOperator,4,2542,0,45
SimpleClassGenerator,1,637,0,0
MockitoObjectMethodsFilter,4,2548,0,156
UsageConstraintsTest,4,2552,0,1264
AnswerTest,4,2552,0,236
StubTest,4,2552,0,142
CallbackTest,4,2552,0,172
UsageMatchersTest,4,2552,0,42
CallbackAndArgumentsTest,4,2552,0,170
ConstraintsToStringTest,4,2552,0,294
ClassProxyFactory,4,2564,0,300
MockitoInvocation,4,2564,0,56
MockitoOperations,4,2564,0,100
StubbingMocksThatAreConfiguredToReturnMocksTest,2,1299,1,0
MockitoCoreTest,2,1299,0,31
JUnit4ExampleTest,3,1970,0,8
MockitoJUnit45Runner,3,1970,0,42
JUnit45ExampleTest,3,1970,0,8
CustomAssertionsTest,2,1318,1,0
MethodSelectorImpl,3,2027,0,17
VerificationWrapper,1,678,0,0
TimeoutWithAtMostOrNeverShouldBeDisabledTest,1,683,0,0
CanPrintInMultilines,3,2055,0,9
SerializableMode,1,690,0,0
DelegatingMockitoMethod,2,1384,0,55
MockitoMethodProxyTest,2,1399,0,48
VarargsErrorWhenCallingRealMethodTest,2,1408,1,0
ClassNameFinder,3,2115,0,16
ConfiguringDefaultReturnValuesUsingRunnerTest,3,2121,0,27
MockitoRunner,3,2122,0,19
ConfiguringReturnValuesTest,3,2151,0,20
StubOnlyAvoidMemoryConsumptionTest,1,717,0,0
Constructors,1,719,0,0
ArgumentMatcherTest,3,2181,0,70
VerboseJUnitRunnerTest,2,1463,0,40
HasStackTraceStub,3,2207,0,21
VerifcationInOrderFailure,3,2257,0,20
WantedAnywhereAfterFollowingInteraction,3,2268,0,13
FailingOnPurposeBecauseWrongStubbingSyntaxInConfigurationMethod,1,757,0,0
FailingOnPurposeBecauseIncorrectStubbingSyntax,1,757,0,0
VerifcationInOrderFailed,3,2280,0,20
VarargCapturingMatcherTest,1,761,0,0
CannotVerifyStubOnlyMock,1,767,0,0
HasVerboseVariant,2,1534,0,7
InvocationContainerImplStubbingTest,1,768,0,0
SingleRegisteredInvocation,1,770,0,0
DefaultRegisteredInvocations,1,771,0,0
DefaultRegisteredInvocationsTest,1,771,0,0
StrictlyMissingInvocationVerifierTest,3,2322,0,76
GlobalInvocationsFinder,3,2325,0,18
StrictVerificationFailure,3,2331,0,16
ShouldBeInvokedAfter,3,2331,0,12
NoInteractionsWanted,3,2333,3,2
ActualInvocationsFinderStub,3,2334,0,23
Chunker,3,2337,0,42
ChunkerTest,3,2337,0,97
MyStackTraceCleanerProvider,1,780,0,0
PluginStackTraceFilteringTest,1,780,0,0
Frame,2,1568,0,0
Proxy,2,1568,2,2
CallbackFilter,2,1568,5,2
Enhancer,2,1568,2,4
CallbackHelper,2,1568,1,1
AncillaryTypes,2,1583,0,12
AncillaryTypesImpl,2,1583,0,26
UnableToCopyFieldValue,2,1593,0,10
VoidMethodStubable,3,2403,0,13
MockNamer,3,2403,0,16
ClassProvider,2,1606,0,29
ClassProviderTest,2,1606,0,28
MockitoJUnit45AndUpRunner,2,1607,0,33
InvocationMatcherFactory,3,2411,0,48
LegacyJUnitRunner,2,1609,0,153
TestCreationListener,2,1609,0,7
DefaultStackTraceCleanerProvider,1,813,0,0
DefaultStackTraceCleaner,1,813,0,0
MockitoTroubleshooter,2,1638,0,48
OrdinaryVerificationPrintsAllInteractionsTest,2,1654,1,0
SequenceNumberProvider,3,2505,0,10
Namer,3,2529,0,12
MockitoMatcher,3,2542,0,7
VoidMethodExpectation,3,2542,0,8
HasNoMoreIvocationsMatcher,3,2542,0,28
HasNoIvocationsMatcher,3,2542,0,28
MockitoExpectation,3,2542,0,9
ClassProxyFactoryTest,3,2544,0,31
LoadsOfMocksTest,2,1707,1,0
ClassExtensionHelper,3,2564,0,45
MocksControl,3,2564,0,246
MockVerificationAssertionError,3,2564,0,16
EasyMock,3,2564,0,1513
DefaultAnntotationEngine,2,1749,0,23
BecauseThisMethodWasNotStubbed,2,1794,0,16
EarlyPointOfFailureWhenStubNotCalledTest,2,1806,0,44
VerificationInOrderFromMultipleThreadsTest,2,1823,1,0
TestWithoutListenerShouldNotInitializeAnnotatedFieldsTest,1,936,0,0
ConfigurationMethodTest,1,936,0,0
ParentTest,1,936,0,0
DontResetMocksIfNoListenerTest,1,936,0,0
MockitoTestNGListener,1,936,0,0
AnnotatedFieldsShouldBeInitializedByMockitoTestNGListenerTest,1,936,0,0
SomeType,1,936,0,0
FailureRecordingListener,1,936,0,0
ResetMocksInParentTestClassTooTest,1,936,0,0
AtLeastXVerificationMode,2,1875,0,59
MockitoInOrderVerificationMode,2,1886,0,41
MockitoVerificationModeTest,2,1891,0,33
ExampleTestCase,2,1967,0,27
ArgumentsAreDifferentJUnitStyle,2,1971,0,42
StubberFoo,2,2023,0,17
ExceptionsValidatorTest,2,2037,0,45
ExceptionsValidator,2,2037,0,23
Logger,2,2045,0,8
StubbingMultipleReturnValuesTest,2,2081,0,31
NullInsteadOfMockException,2,2082,1,0
ArgumentsAreDifferentEclipseReady,2,2102,0,37
CanMakeMocksSmart,2,2122,0,66
ConfiguringMocksToReturnFakesTest,2,2122,0,36
MoreConfiguringDefaultReturnValuesTest,2,2143,0,94
EmptyValuesProvider,2,2154,0,19
ActualArgumentsAreDifferent,2,2182,0,16
ArgumentsAreDifferentException,2,2204,0,16
PointingStackTraceToActualChunkTest,2,2333,0,159
InvocationDiffersFromActual,2,2333,0,16
MarkingVerifier,2,2334,0,43
MarkingVerifierTest,2,2334,0,62
WantedButNotInvokedError,2,2337,0,12
WrongOrderVerificationError,2,2338,0,12
NoInteractionsWantedError,2,2354,0,19
InvocationsCalculatorImplTest,2,2400,0,69
InvocationsCalculatorImpl,2,2400,0,72
Strings,2,2426,0,13
MockitoStackTraceMerger,2,2429,0,54
MockitoStackTraceMergerTest,2,2429,0,115
MultiThreadedRun,2,2435,0,95
NiceMessagesOnInvalidUsageTest,2,2484,0,76
ISuperDerived,2,2520,0,5
IDerivedInterface,2,2520,0,5
OverriddenIntrefaceMethodTest,2,2520,0,22
ClassUseDerivedInterface,2,2520,0,9
BaseClass,2,2520,0,14
SuperClassUseSuperDerived,2,2520,0,9
IncorectBindingTest,2,2520,0,23
BaseMessage,2,2520,0,13
Message,2,2520,0,8
IBaseInteface,2,2520,0,6
StackTrackeFilteringWhenVerificationFailsTest,2,2529,0,58
LastClassIsCglibEnchantedFilter,2,2529,0,11
LastClassIsMockitoFilter,2,2529,0,12
CoolMatchers,2,2540,0,285
RuntimeExceptionWrapper,2,2542,0,17
JUnitMatchers,2,2548,0,29
UsingMatchersTest,2,2549,0,471
Util,2,2550,0,16
ToDo,2,2559,0,11
LegacyMatcherProvider,2,2564,0,54
IExpectationSetters,2,2564,0,117
ArrayMatcher,2,2564,0,20
Results,2,2564,0,75
IMocksControlState,2,2564,0,36
ExpectedInvocationAndResult,2,2564,0,25
RecordState,2,2564,0,301
MockInvocationHandler,2,2564,0,43
ObjectMethodsTest,2,2564,0,81
Range,2,2564,0,68
IMocksBehavior,2,2564,0,22
MockitoOperationsTest,2,2564,0,28
ReplayState,2,2564,0,110
UnorderedBehavior,2,2564,0,92
MockitoVsEasyMockTest,2,2564,0,76
ILegacyMethods,2,2564,0,13
MocksBehavior,2,2564,0,132
LastControl,2,2564,0,28
ExpectedInvocationAndResults,2,2564,0,30
LazyLoader,1,1568,0,0
LineNumberNode,1,1568,0,0
LabelNode,1,1568,0,0
JumpInsnNode,1,1568,0,0
LdcInsnNode,1,1568,0,0
KeyFactory,1,1568,0,0
TinyBitSet,1,1568,0,0
Label,1,1568,0,0
LazyLoaderGenerator,1,1568,0,0
SourceValue,1,1568,0,0
TraceAbstractVisitor,1,1568,0,0
AbstractInsnNode,1,1568,0,0
AddInitTransformer,1,1568,0,0
InnerClassNode,1,1568,0,0
AddDelegateTransformer,1,1568,0,0
InsnList,1,1568,0,0
InsnNode,1,1568,0,0
AccessFieldTransformer,1,1568,0,0
IntInsnNode,1,1568,0,0
AbstractVisitor,1,1568,0,0
AbstractTransformTask,1,1568,0,0
AbstractProcessTask,1,1568,0,0
AbstractInterceptFieldCallback,1,1568,0,0
VisibilityPredicate,1,1568,0,0
AbstractClassTransformer,1,1568,0,0
TraceAnnotationVisitor,1,1568,0,0
InterceptFieldCallback,1,1568,0,0
InterceptFieldEnabled,1,1568,0,0
AbstractClassLoader,1,1568,0,0
AbstractClassGenerator,1,1568,0,0
AbstractClassFilterTransformer,1,1568,0,0
ASMifierMethodVisitor,1,1568,0,0
ASMifierFieldVisitor,1,1568,0,0
ASMifierClassVisitor,1,1568,0,0
InterceptFieldFilter,1,1568,0,0
ASMifierAnnotationVisitor,1,1568,0,0
InterceptFieldTransformer,1,1568,0,0
ASMifierAbstractVisitor,1,1568,0,0
AddPropertyTransformer,1,1568,0,0
AddStaticInitTransformer,1,1568,0,0
Analyzer,1,1568,0,0
AnalyzerException,1,1568,0,0
TraceClassVisitor,1,1568,0,0
TraceFieldVisitor,1,1568,0,0
TraceMethodVisitor,1,1568,0,0
TraceSignatureVisitor,1,1568,0,0
Traceable,1,1568,0,0
Transformer,1,1568,0,0
TransformingClassGenerator,1,1568,0,0
TransformingClassLoader,1,1568,0,0
TryCatchBlockNode,1,1568,0,0
Type,1,1568,0,0
TypeInsnNode,1,1568,0,0
TypeUtils,1,1568,0,0
UndeclaredThrowableException,1,1568,0,0
UndeclaredThrowableStrategy,1,1568,0,0
UndeclaredThrowableTransformer,1,1568,0,0
Value,1,1568,0,0
VarInsnNode,1,1568,0,0
Item,1,1568,0,0
IincInsnNode,1,1568,0,0
ImmutableBean,1,1568,0,0
AnnotationVisitorTee,1,1568,0,0
AnnotationVisitor,1,1568,0,0
AnnotationNode,1,1568,0,0
InvocationHandlerGenerator,1,1568,0,0
InvocationHandler,1,1568,0,0
AnnotationWriter,1,1568,0,0
InterfaceMaker,1,1568,0,0
Local,1,1568,0,0
ObjectSwitchCallback,1,1568,0,0
CheckMethodAdapter,1,1568,0,0
CheckFieldAdapter,1,1568,0,0
CodeGenerationException,1,1568,0,0
CheckClassAdapter,1,1568,0,0
CheckAnnotationAdapter,1,1568,0,0
FieldInsnNode,1,1568,0,0
FieldNode,1,1568,0,0
FieldProvider,1,1568,0,0
FieldProviderTransformer,1,1568,0,0
TableSwitchInsnNode,1,1568,0,0
FieldVisitor,1,1568,0,0
FieldVisitorTee,1,1568,0,0
FieldWriter,1,1568,0,0
CollectionUtils,1,1568,0,0
FixedKeySet,1,1568,0,0
FixedValue,1,1568,0,0
MixinEverythingEmitter,1,1568,0,0
MixinEmitter,1,1568,0,0
Interpreter,1,1568,0,0
Constants,1,1568,0,0
ConstructorDelegate,1,1568,0,0
EmitUtils,1,1568,0,0
MixinBeanEmitter,1,1568,0,0
Mixin,1,1568,0,0
ParallelSorterEmitter,1,1568,0,0
ParallelSorter,1,1568,0,0
Edge,1,1568,0,0
FixedValueGenerator,1,1568,0,0
Opcodes,1,1568,0,0
CheckSignatureAdapter,1,1568,0,0
FastMethod,1,1568,0,0
FastMember,1,1568,0,0
ClassTransformer,1,1568,0,0
ClassVisitor,1,1568,0,0
ClassVisitorTee,1,1568,0,0
ClassWriter,1,1568,0,0
ClassesKey,1,1568,0,0
ProxyRefDispatcher,1,1568,0,0
ProcessSwitchCallback,1,1568,0,0
ProcessArrayCallback,1,1568,0,0
ReflectUtils,1,1568,0,0
ClassTransformerTee,1,1568,0,0
ClassTransformerFactory,1,1568,0,0
RejectModifierPredicate,1,1568,0,0
Factory,1,1568,0,0
ClassTransformerChain,1,1568,0,0
ClassReaderGenerator,1,1568,0,0
FastConstructor,1,1568,0,0
ClassReader,1,1568,0,0
CodeEmitter,1,1568,0,0
ClassNode,1,1568,0,0
ClassNameReader,1,1568,0,0
ClassInfo,1,1568,0,0
ClassGenerator,1,1568,0,0
ClassFilterTransformer,1,1568,0,0
ClassFilter,1,1568,0,0
ClassEmitterTransformer,1,1568,0,0
ClassEmitter,1,1568,0,0
ClassAdapter,1,1568,0,0
FastClass,1,1568,0,0
FastClassEmitter,1,1568,0,0
DuplicatesPredicate,1,1568,0,0
Converter,1,1568,0,0
Customizer,1,1568,0,0
MethodInsnNode,1,1568,0,0
BulkBeanException,1,1568,0,0
BulkBeanEmitter,1,1568,0,0
BulkBean,1,1568,0,0
Block,1,1568,0,0
MethodFilterTransformer,1,1568,0,0
MethodFilter,1,1568,0,0
MethodDelegate,1,1568,0,0
DefaultNamingPolicy,1,1568,0,0
BeanMapEmitter,1,1568,0,0
BeanMap,1,1568,0,0
MethodAdapter,1,1568,0,0
BeanGenerator,1,1568,0,0
NamingPolicy,1,1568,0,0
MemberNode,1,1568,0,0
BeanCopier,1,1568,0,0
Handler,1,1568,0,0
NoOpGenerator,1,1568,0,0
NoOp,1,1568,0,0
StringSwitcher,1,1568,0,0
BasicVerifier,1,1568,0,0
BasicValue,1,1568,0,0
BasicInterpreter,1,1568,0,0
Attribute,1,1568,0,0
LookupSwitchInsnNode,1,1568,0,0
Subroutine,1,1568,0,0
LocalVariablesSorter,1,1568,0,0
LocalVariableNode,1,1568,0,0
MethodInfoTransformer,1,1568,0,0
ASMifiable,1,1568,0,0
SmallSet,1,1568,0,0
Signature,1,1568,0,0
SignatureVisitor,1,1568,0,0
MulticastDelegate,1,1568,0,0
SignatureWriter,1,1568,0,0
GeneratorStrategy,1,1568,0,0
MethodWriter,1,1568,0,0
MethodWrapper,1,1568,0,0
MethodVisitorTee,1,1568,0,0
SimpleVerifier,1,1568,0,0
ByteVector,1,1568,0,0
FrameNode,1,1568,0,0
MethodVisitor,1,1568,0,0
DispatcherGenerator,1,1568,0,0
MethodProxy,1,1568,0,0
MethodNode,1,1568,0,0
CallbackInfo,1,1568,0,0
SorterTemplate,1,1568,0,0
SourceInterpreter,1,1568,0,0
CallbackGenerator,1,1568,0,0
Dispatcher,1,1568,0,0
MultiANewArrayInsnNode,1,1568,0,0
Callback,1,1568,0,0
MethodInterceptorGenerator,1,1568,0,0
MethodInterceptor,1,1568,0,0
DefaultGeneratorStrategy,1,1568,0,0
DebuggingClassWriter,1,1568,0,0
SignatureReader,1,1568,0,0
NiceMockControlTest,1,2564,0,48
AbstractMatcher,1,2564,0,121
NiceMockControlLongCompatibleReturnValueTest,1,2564,0,55
EqualsMatcherTest,1,2564,0,32
EqualsMatcher,1,2564,0,11
DefaultMatcherTest,1,2564,0,93
RecordStateInvalidDefaultThrowableTest,1,2564,0,79
RecordStateInvalidDefaultReturnValueTest,1,2564,0,90
IMocksControl,1,2564,0,50
RecordStateInvalidMatcherTest,1,2564,0,74
RecordStateInvalidRangeTest,1,2564,0,73
UsageFloatingPointReturnValueTest,1,2564,0,53
UsageExpectAndThrowTest,1,2564,0,386
UsageExpectAndReturnTest,1,2564,0,198
UsageExpectAndDefaultThrowTest,1,2564,0,155
UsageExpectAndDefaultReturnTest,1,2564,0,75
UsageDefaultReturnValueTest,1,2564,0,125
UsageCallCountTest,1,2564,0,132
ArgumentsMatcher,1,2564,0,42
NiceMockTest,1,2564,0,47
ILegacyMatcherMethods,1,2564,0,16
StacktraceTest,1,2564,0,82
ArgumentsMatcherTest,1,2564,0,132
ArrayMatcherTest,1,2564,0,107
AssertionErrorWrapper,1,2564,0,17
ThrowableWrapper,1,2564,0,17
MatchableArgumentsTest,1,2564,0,45
LegacyBehaviorTests,1,2564,0,65
UsageLongCompatibleReturnValueTest,1,2564,0,98
UsageOverloadedDefaultValueTest,1,2564,0,111
UsageOverloadedMethodTest,1,2564,0,164
ReplayStateInvalidCallsTest,1,2564,0,133
RecordStateInvalidReturnValueTest,1,2564,0,146
RecordStateInvalidStateChangeTest,1,2564,0,65
RecordStateInvalidThrowableTest,1,2564,0,79
RecordStateInvalidUsageTest,1,2564,0,156
