ClassName,Changes,TotalCommits
StringParameterizedChild,2,1050
TypeUtilsTest,2,1050
SerializationUtilsTest,18,3255
StringEscapeUtilsTest,41,2929
StringUtilsEqualsIndexOfTest,20,3255
StringUtilsIsTest,16,3255
StringUtilsStartsEndsWithTest,4,1624
StringUtilsSubstringTest,25,3255
StringUtilsTest,105,3255
StringUtilsTrimEmptyTest,26,3255
SystemUtilsTest,23,2870
AbstractMessageFormatTest,6,1572
CompositeFormatTest,7,1894
ExtendedMessageFormatBaselineTest,4,1572
ExtendedMessageFormatTest,12,1464
InterpolationTest,4,2293
MessageFormatExtensionTest,4,1572
MessageFormatTest,5,1572
MultiFormatTest,4,1573
StrBuilderAppendInsertTest,14,2013
StrBuilderTest,37,2130
StrLookupTest,5,1813
StrMatcherTest,6,2013
StrSubstitutorTest,9,1828
StrTokenizerTest,20,2255
TextTestSuite,20,2293
EntityArraysTest,3,1184
EscapeUtilsTest,3,1184
LookupTranslatorTest,3,1207
NumericEntityEscaperTest,3,1184
UnescapeUtilsTest,3,1184
UnicodeEscaperTest,3,1184
UnicodeUnescaperTest,6,1184
VariableFormatterTest,11,2079
VariableFormatTest,2,2086
CalendarUtilsTest,3,3011
DateFormatUtilsTest,20,2846
DateUtilsFragmentTest,6,1482
DateUtilsRoundingTest,6,1369
DateUtilsTest,42,3011
DurationFormatUtilsTest,39,2846
FastDateFormatTest,21,2985
StopWatchTest,18,3000
TimeTestSuite,13,3011
TokenizerTest,4,2503
UnhandledExceptionTest,11,2891
BitFieldTest,3,3013
IdentifierUtilsTest,7,2993
UtilTestSuite,7,3013
ValidateTest,4,2990
ValidateTest,19,2579
WordUtilsTest,20,2591
WordWrapUtilsTest,4,2910
